/


「版権百合部屋」の過去ログ

現在のルーム [/ChatRoom?room_id=188291]
過去ログ一覧 [/PastLogList?room_id=188291]

タグ レズ [/?tag_id=146#freerooms]  クロスオーバー [/?tag_id=20039#freerooms]  百合 [/?tag_id=4909#freerooms]  版権 [/?tag_id=662#freerooms]

2023年02月20日 09時18分 ～ 2023年02月21日 08時11分 の過去ログ

過去ログでは上から下の方向に発言を表示しています
チャット文字色を有効

おしらせ> 天真=ｶﾞｳﾞﾘｰﾙ=ﾎﾜｲﾄさんが入室しました♪  (2023/2/20 09:18:33)
結月ゆかり> だと、まだ寒くないですね。本当にスマホ冷えると充電できなくなりますから…毎日できなくなってます(遠い目)   (2023/2/21 07:22:56)

五十鈴れん> 家電品も寒過ぎると…動かなくなるみたいです…はい。わ、私は北には住めません…   (2023/2/21 07:24:37)

おしらせ> 森久保乃々さんが入室しました♪  (2023/2/21 07:24:56)

結月ゆかり> ん、あとは任せましょうか   (2023/2/21 07:25:06)

森久保乃々> おはようございます……   (2023/2/21 07:25:11)

結月ゆかり> おはようございます   (2023/2/21 07:25:35)

森久保乃々> 何あとは若い二人に任せましょう、おほほ…みたいなムーブしようとしてるんですか   (2023/2/21 07:26:04)

五十鈴れん> 乃々さんもおはようございます…はい。今朝は少し…起きるのが遅かったですか…？（傾げ…）   (2023/2/21 07:26:18)

結月ゆかり> 実際若いですからね   (2023/2/21 07:26:47)

五十鈴れん> JC組です…（こくこく…）   (2023/2/21 07:27:06)

森久保乃々> もりくぼはもっと早くから起きてますよ。二度寝したり、いろいろしてたりはしてましたけどね。そっちこそ……本当に眠れているんですか…？（じぃ…）   (2023/2/21 07:27:21)

森久保乃々> ……そうでしたねぇ（遠い目）   (2023/2/21 07:27:54)

五十鈴れん> 昨日は珍しく早く寝ました…はい、褒めて下さい…えへへ…   (2023/2/21 07:28:04)

森久保乃々> まだです、まだ褒めるには早いです……れんさんがきっちり7時間寝たときに褒めてあげます   (2023/2/21 07:30:42)

五十鈴れん> し…7時間は寝れません…それだと…3時間＋4時間とかです…分けて良いなら…は、はい   (2023/2/21 07:31:54)

森久保乃々> うーん分割……まあもりくぼも6+1という感じではありますけど……まあ、それでしっかり活動できるならよしとしましょう   (2023/2/21 07:33:15)

五十鈴れん> あ、あの…私の方がひとつ歳上なのに…   (2023/2/21 07:34:05)

森久保乃々> 年上があんな扱いされて喜びますかね？（ぼそ）   (2023/2/21 07:35:00)

結月ゆかり> そうですよ、一番歳上なのに一番扱いひどい人もいるんですよ   (2023/2/21 07:35:37)

五十鈴れん> ……い、威厳を持ちます…（握り拳…ぎゅ…）   (2023/2/21 07:35:54)

五十鈴れん> ゆかりさんって…その…お酒飲めるくらいの歳なのですか…？   (2023/2/21 07:36:26)

森久保乃々> ふふ、ちゃんと扱ってもらいたいですか？   (2023/2/21 07:36:46)

結月ゆかり> 18ですよ   (2023/2/21 07:37:33)

結月ゆかり> んー、なんか頼むのも癪ですからね…   (2023/2/21 07:38:00)

五十鈴れん> で、でも…乃々さんが私に畏まるのも…逆に怖いです…はい…   (2023/2/21 07:38:08)

森久保乃々> 癪ってなんですか、もー！   (2023/2/21 07:38:41)

結月ゆかり> 結局頼んでも戻るじゃないですか？   (2023/2/21 07:39:10)

森久保乃々> 逆に怖い……？もりくぼを何だと思っているんですか……（むす）   (2023/2/21 07:39:23)

森久保乃々> んー……あー……戻りそうですね……はい（めそらし）   (2023/2/21 07:40:31)

結月ゆかり> …そりゃあ、あんな扱いしてるのに…ねぇ？   (2023/2/21 07:41:23)

森久保乃々> うぅ、ちくちく刺さります……   (2023/2/21 07:42:56)

五十鈴れん> いちゃつくなら…個室でして下さい…？（にこっ…）   (2023/2/21 07:43:02)

おしらせ> 琴葉茜さんが入室しました♪  (2023/2/21 07:44:23)

結月ゆかり> ……やっぱり一番怖いですね   (2023/2/21 07:44:35)

五十鈴れん> 茜さん…！   (2023/2/21 07:44:39)

琴葉茜> 早起き可愛い茜ちゃんやでー（いえーい）   (2023/2/21 07:44:39)

結月ゆかり> おはようございます、茜さん   (2023/2/21 07:44:41)

森久保乃々> ｱｶﾈﾁｬﾝｶﾜｲｲﾔｯﾀｰ!   (2023/2/21 07:44:53)

結月ゆかり> お仕事で死んだかと思ってましたよ   (2023/2/21 07:45:19)

五十鈴れん> こ…こんな時間に顔出すの初めて見ました…今日はお休み…ではないですよね…？（近寄って頷き…）   (2023/2/21 07:45:45)

琴葉茜> なんか普段よりめっちゃ早起きしてしまって今更寝れんし顔出しついでに独り言を、でもそのまえにちょっとお手洗いーって行って帰ってきたら人いっぱいおって笑う。　あ、いつもありがとうなぁー♡   (2023/2/21 07:45:59)

結月ゆかり> ああ、なるほど   (2023/2/21 07:46:14)

結月ゆかり> ってことは、時間あるんじゃないですかこれ   (2023/2/21 07:46:33)

森久保乃々> ……なるほど！   (2023/2/21 07:46:57)

琴葉茜> いつもはもっとギリギリまで寝とるからなぁ…うちが顔出すのってたいてい夜遅くかせいぜいお昼くらいやし。　あ、うん平日は基本お仕事やで。在宅わーくやから始業ぎりぎりまでおれるけど（不用意に近づいてきたのでとくに意味もなくほっぺたとか突っつく）  
(2023/2/21 07:48:14)

結月ゆかり> でしょうね。ならお昼くらいまで時間あるんじゃないですか？   (2023/2/21 07:48:44)

琴葉茜> いやうん、お仕事で死んでるのは確かやけども。最終テスト終わりかけの段階で急な仕様変更とかぶちこまれたし。   (2023/2/21 07:48:51)

結月ゆかり> …トラブルはつきものなので(めそらし)   (2023/2/21 07:49:19)

五十鈴れん> う、うう…な、何で突っつくんですか…お仕事…お疲れ様です…はい…（何故か頬を突かれると、顔を赤らめて恨めしそうに…）   (2023/2/21 07:50:25)

琴葉茜> おうん？んー………まぁ修正終わるまでテスト再開できんし、まぁ時間あるっちゃあるけども（急に要件ぶっこまれる可能性はあるけど）　なんかあった？（首こてん）   (2023/2/21 07:50:33)

結月ゆかり> さて、ゆかりさんはそろそろ戻ります。特になにもないですよ(くす)   (2023/2/21 07:50:50)

結月ゆかり> では   (2023/2/21 07:50:52)

おしらせ> 結月ゆかりさんが退室しました。  (2023/2/21 07:50:54)

森久保乃々> ありゃ、行ってしまいましたね   (2023/2/21 07:51:06)

琴葉茜> なんもないの！？　そして帰るの！？   (2023/2/21 07:51:21)

五十鈴れん> ゆかりさんもお疲れ様です…お仕事の締めじゃないでしょうか…   (2023/2/21 07:51:33)

琴葉茜> あぁ、ゆかりさんは今くらいが〆の時間なんか。おつかれさまー。　………え？なんでって、手の届くとこにおったから…？（指わきわき）　いやほら、ろくに表にも出れんし、手のとどくとこにだれかおったら触りたくならん？ぎぶみーひとはだ。   (2023/2/21
07:53:16)

おしらせ> 結月ゆかりさんが入室しました♪  (2023/2/21 07:54:37)

五十鈴れん> た、体温は乃々さんの方が…高いので…私も暖めて下さい…はい（2人の真ん中に乃々さんを置いちゃいます…）   (2023/2/21 07:54:50)

結月ゆかり> 締めは10時ですよ。それまで全部終わらせたいのでラストスパートでした   (2023/2/21 07:55:07)

おしらせ> 結月ゆかりさんが退室しました。  (2023/2/21 07:55:10)

森久保乃々> えっ…！？急にもりくぼ巻き込まれたんですけど……！   (2023/2/21 07:55:27)

五十鈴れん> 10時は過酷すぎます…頑張ってください…はい…   (2023/2/21 07:55:46)

琴葉茜> ははぁなるほど…がんばってなぁ（手ふりふり）   (2023/2/21 07:56:00)

琴葉茜> なるほど、言われてみたらちいちゃい子は体温高いって言うしええかもしれん。というわけでぎゅー（ぎゅー）   (2023/2/21 07:56:50)

五十鈴れん> えへへ…わ、私も暖まります…んっ…（ぎゅ…）   (2023/2/21 07:57:29)

森久保乃々> ほらもりくぼは別に体温なんか高くないですよ、朝はよわよわなので体温低めですし、もりくぼは属性で言えばCo、クールなので多分冷たい方ですよ（謎の言い訳）   (2023/2/21 07:57:37)

森久保乃々> ……まあ、両脇から抱き着かれるのは悪い気はしませんけど（むぎゅ）   (2023/2/21 07:58:59)

琴葉茜> あー…低血圧ってやつかな。でも手の冷たいひとは心があったかいとかなんとかいやもう面倒くさい。抱かせれー（むぎゅー）   (2023/2/21 07:59:53)

五十鈴れん> 乃々さん…そういえばcoでした…どう見てもcuです…はい。んっ…暖かいです…（肩に頬を擦りながら脇腹へと抱き着きながら…）   (2023/2/21 08:00:42)

森久保乃々> 理由づけるのをやめましたね…！まあ茜さんならかわいい女の子に抱き着きたいという欲求だけで十分ではあるんでしょうけど……あーうー…   (2023/2/21 08:02:14)

琴葉茜> というかこれれんちゃんも体温低いということは…うちが温めねばならんな？よっしゃ二人まとめてまかせろーばりばりー（二人まとめて抱き寄せて頬擦りしたり胸元押し付けたり）   (2023/2/21 08:02:48)

森久保乃々> そういえばってなんですか、もりくぼはCuじゃないんですよ……れっきとしたCoです、ほらクールっぽいでしょう…？（ドヤくぼ）   (2023/2/21 08:03:07)

琴葉茜> いまのうちは知能指数が普段のさんぱーせんとくらいしかないからな。いやもちろんもりくぼちゃんがいやならやめるけど、抵抗されてないので和姦やな。無罪！閉廷！うんまぁべつに姦ってはないけど。   (2023/2/21 08:04:14)

五十鈴れん> えっ…わ、私は大丈夫です…茜さんだってそんなに体温が高い訳では…きゃ⁉︎（抱き寄せられると顔を真っ赤にしながら、抵抗はせずに…少し照れ笑いしながら…）   (2023/2/21 08:04:52)

五十鈴れん> そ、そうですね…coです…だ、誰がどう観ても…はい…（ぱちぱち…）   (2023/2/21 08:05:56)

森久保乃々> ああ、茜さん……お仕事に脳を破壊されて……もりくぼも人肌恋しいというのは事実ではありますからね……時間はないですけどちょっとだけこの温もりを楽しむのも悪くはないでしょう…（うんうん頷いて、両方の体温が体に伝わって…ぽかぽか…）  
(2023/2/21 08:06:34)

琴葉茜> え、そう？暖まりたがってたからてっきり寒いのかと。うちの体温？ふつうちゃう？（無抵抗なら和以下略。れんちゃんにも頬擦りとかしよう。すりすり）   (2023/2/21 08:07:48)

五十鈴れん> あっ…はい…さ、寒いのは間違いないですけど…ううっ…。んっ…あ、暖かいです…えへへ…（頬擦りして貰えば、少し控え目に茜さんにもぎゅ…と抱き着いて…こちらからも身体を擦ります…）   (2023/2/21 08:10:41)

琴葉茜> というかそもそも、346の子ってみんなかわええのでは？（Cuの存在意義ェ）　ええかもりくぼちゃん、生きていくこととはそれそのものが苦行なんやで。立川のパンチもそうおっしゃっとる…というわけでこうやって肌寄せあえばおたがい暖かくなるって寸法よ、うえっへっへ。（抱っこしつつ肩とか腕とか擦ったりね。）
  (2023/2/21 08:11:57)

2023年02月20日 09時18分 ～ 2023年02月21日 08時11分 の過去ログ
「版権百合部屋」
現在のルーム [/ChatRoom?room_id=188291]
過去ログ一覧 [/PastLogList?room_id=188291]

▲このページの先頭に戻る


×


クッキーの使用について [/ExtCom/] | 広告掲載募集 [Luvul_AdInfo/]

(C)2009-2025 チャット ルブル [/] <info@chat.luvul.net [info@chat.luvul.net]>


[https://ana.luvul.net/?u=luvul&m=c]
